PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Canonical URL,Canonical URL code,Canonical URL patch,Canonical URL patch status,No. of canonical inlinks,No. of all inlinks,First found at
10,http://www.kinexisdigital.com/en/services/content-marketing,Content Marketing for B2B Pipeline | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/content-marketing,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/hospitality/resorts,Resorts Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/hospitality/resorts,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/blog/landing-page-best-practices,Landing Page Best Practices for Paid Traffic | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/blog/landing-page-best-practices,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/ecommerce/subscription-boxes,Subscription Boxes Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/ecommerce/subscription-boxes,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/healthcare,Healthcare Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/healthcare,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/professional-services/real-estate,Real Estate Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/professional-services/real-estate,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/blog/seo-audit-framework,SEO Audit Framework: A Step-by-Step Process | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/blog/seo-audit-framework,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/professional-services/dentists,Dentists Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/professional-services/dentists,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/locations/waterloo,Digital Marketing Agency Waterloo | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations/waterloo,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/locations/austin,Digital Marketing Agency Austin | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations/austin,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/manufacturing/industrial,Industrial Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/manufacturing/industrial,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/hospitality/event-venues,Event Venues Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/hospitality/event-venues,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/ecommerce/b2b-ecommerce,B2B E-Commerce Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/ecommerce/b2b-ecommerce,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services,Digital Marketing Services | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries,Industries We Serve | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/locations/cedar-rapids,Digital Marketing Agency Cedar Rapids | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations/cedar-rapids,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/technology/ai-companies,AI Companies Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/technology/ai-companies,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/seo-vs-ppc,SEO vs PPC | Paid vs Organic for B2B Lead Generation,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/seo-vs-ppc,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/locations/toronto,Digital Marketing Agency Toronto | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations/toronto,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/locations/cedar-falls,Digital Marketing Agency Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations/cedar-falls,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/healthcare/pharmacies,Pharmacies Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/healthcare/pharmacies,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/healthcare/wellness,Wellness Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/healthcare/wellness,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/professional-services/consultants,Consultants Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/professional-services/consultants,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/technology/saas,SaaS Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/technology/saas,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/video-marketing,"Video Marketing for Ads, Social & Web | KINEXIS Digital",text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/video-marketing,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/healthcare/physical-therapy,Physical Therapy Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/healthcare/physical-therapy,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/manufacturing/automotive,Automotive Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/manufacturing/automotive,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/blog/local-seo-checklist,Local SEO Checklist for Service Businesses | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/blog/local-seo-checklist,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/paid-ads,Paid Ads for Lead Generation | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/paid-ads,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/home-services/plumbing,Plumbing Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/home-services/plumbing,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/healthcare/medical,Medical Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/healthcare/medical,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/technology/fintech,Fintech Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/technology/fintech,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/home-services/roofing,Roofing Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/home-services/roofing,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/home-services,Home Services Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/home-services,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/healthcare/chiropractors,Chiropractors Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/healthcare/chiropractors,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/financial-services/credit-unions,Credit Unions Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/financial-services/credit-unions,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/ecommerce,E-Commerce Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/ecommerce,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/blog/ab-testing-framework,A/B Testing Framework for Marketers | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/blog/ab-testing-framework,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/manufacturing,Manufacturing Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/manufacturing,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/home-services/pest-control,Pest Control Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/home-services/pest-control,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/financial-services/mortgage-lenders,Mortgage Lenders Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/financial-services/mortgage-lenders,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/google-ads-vs-seo,Google Ads vs SEO | Which Channel Wins for Your Business?,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/google-ads-vs-seo,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/hospitality,Hospitality Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/hospitality,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/financial-services,Financial Services Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/financial-services,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/google-ads,Google Ads Management Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/google-ads,200,,,0,190,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/locations/dallas,Digital Marketing Agency Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations/dallas,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/seo,SEO Agency for Lead Generation | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/seo,200,,,0,190,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/financial-services/banks,Banks Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/financial-services/banks,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en,KINEXIS Digital - Turn Traffic Into Revenue,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en,200,,,0,190,http://www.kinexisdigital.com/
10,http://www.kinexisdigital.com/en/services/email-marketing,Email Marketing & Automation for B2B | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/email-marketing,200,,,0,190,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/technology/cybersecurity,Cybersecurity Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/technology/cybersecurity,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/social-media,Social Media Management for B2B Brands | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/social-media,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/manufacturing/packaging,Packaging Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/manufacturing/packaging,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/professional-services/accountants,Accountants Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/professional-services/accountants,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/professional-services,Professional Services Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/professional-services,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/resources,THE TOOLS WE USE. | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/resources,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/ecommerce/shopify-brands,Shopify Brands Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/ecommerce/shopify-brands,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/home-services/electrical,Electrical Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/home-services/electrical,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/meta-ads,Meta Ads Management Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/meta-ads,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/pricing/seo,"SEO Pricing | Plans from $2,500/mo | KINEXIS Digital",text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/pricing/seo,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/contact,Contact KINEXIS Digital | Book a Strategy Call,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/contact,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/technology/startups,Startups Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/technology/startups,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/funnels,Funnels and CRO | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/funnels,200,,,0,190,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/financial-services/financial-advisors,Financial Advisors Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/financial-services/financial-advisors,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/technology/software-companies,Software Companies Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/technology/software-companies,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/manufacturing/food-production,Food Production Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/manufacturing/food-production,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/home-services/landscaping,Landscaping Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/home-services/landscaping,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/technology,Technology Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/technology,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/hospitality/hotels,Hotels Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/hospitality/hotels,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/financial-services/insurance,Insurance Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/financial-services/insurance,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/ecommerce/dtc-brands,DTC Brands Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/ecommerce/dtc-brands,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/about,About KINEXIS Digital | Growth Marketing Agency,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/about,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/web-design,Web Design Agency for Lead Generation | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/web-design,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/professional-services/law-firms,Law Firms Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/professional-services/law-firms,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/ecommerce/amazon-sellers,Amazon Sellers Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/ecommerce/amazon-sellers,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/hospitality/restaurants,Restaurants Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/hospitality/restaurants,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/solutions,Marketing Solutions | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/solutions,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/analytics,Marketing Analytics and Reporting | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/analytics,200,,,0,190,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/privacy,Privacy Policy | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/privacy,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/branding,Branding & Identity for B2B Companies | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/branding,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/services/growth-consulting,Growth Consulting & Marketing Strategy | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/services/growth-consulting,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/terms,Terms of Service | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/terms,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/blog,Digital Marketing Blog | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/blog,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/healthcare/dental,Dental Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/healthcare/dental,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/wordpress-vs-webflow,WordPress vs Webflow | Which Platform for Your Business…,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/wordpress-vs-webflow,200,,,0,189,http://www.kinexisdigital.com/en
10,http://www.kinexisdigital.com/en/industries/hospitality/cafes,Cafes Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/industries/hospitality/cafes,200,,,0,189,http://www.kinexisdigital.com/en
2,http://www.kinexisdigital.com/en/locations,Local Digital Marketing | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations,200,,,0,40,http://www.kinexisdigital.com/en/locations/des-moines
1,http://www.kinexisdigital.com/en/team/maria-rodriguez,Maria Rodriguez | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/team/maria-rodriguez,200,,,0,11,http://www.kinexisdigital.com/en/blog/local-seo-checklist
1,http://www.kinexisdigital.com/en/case-studies/dental-practice-local-seo,Dental Practice Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/case-studies/dental-practice-local-seo,200,,,0,13,http://www.kinexisdigital.com/en
1,http://www.kinexisdigital.com/en/case-studies/b2b-consulting-firm,B2B Consulting Firm Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/case-studies/b2b-consulting-firm,200,,,0,16,http://www.kinexisdigital.com/en/services/content-marketing
1,http://www.kinexisdigital.com/en/case-studies/premium-ecommerce-brand,Premium E-Commerce Brand Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/case-studies/premium-ecommerce-brand,200,,,0,14,http://www.kinexisdigital.com/en
1,http://www.kinexisdigital.com/en/case-studies/saas-analytics-platform,SaaS Analytics Platform Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/case-studies/saas-analytics-platform,200,,,0,19,http://www.kinexisdigital.com/en/locations/austin
1,http://www.kinexisdigital.com/en/case-studies/landscaping-company-growth,Landscaping Company Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/case-studies/landscaping-company-growth,200,,,0,24,http://www.kinexisdigital.com/en
1,http://www.kinexisdigital.com/en/team/james-chen,James Chen | KINEXIS Digital,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/team/james-chen,200,,,0,12,http://www.kinexisdigital.com/en/blog/landing-page-best-practices
1,http://www.kinexisdigital.com/en/case-studies/fintech-app-startup,Fintech Startup Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/case-studies/fintech-app-startup,200,,,0,15,http://www.kinexisdigital.com/en/locations/bogota
0,http://www.kinexisdigital.com/en/solutions/email-marketing-for-saas,Email Marketing for SaaS | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/solutions/email-marketing-for-saas,200,,,0,2,http://www.kinexisdigital.com/en/solutions
0,http://www.kinexisdigital.com/en/solutions/saas-marketing-agency,SaaS Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/solutions/saas-marketing-agency,200,,,0,3,http://www.kinexisdigital.com/en/digital-marketing-agency
0,http://www.kinexisdigital.com/en/blog/landing-page-optimization,Landing Page Optimization Playbook | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/blog/landing-page-optimization,200,,,0,2,http://www.kinexisdigital.com/en/pricing/web-design
0,http://www.kinexisdigital.com/en/locations/des-moines/web-design,Web Design Des Moines | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/locations/des-moines/web-design,200,,,0,1,http://www.kinexisdigital.com/en/locations/des-moines
0,http://www.kinexisdigital.com/en/pricing/content-marketing,Content Marketing Pricing | KINEXIS,text/html; charset=utf-8,false,200,0,false,https://www.kinexisdigital.com/en/pricing/content-marketing,200,,,0,1,http://www.kinexisdigital.com/en/services/content-marketing
